d_mm,p_mm,w_mm,eps_r,f_center_ghz,f_res_ghz,BW_10dB_ghz,S21_min_dB
5.92985651394023,15.89764549336423,2.4448698199274097,3.824659050366906,2.163912888999562,8.474690495932808,0.3929826815523751,-18.425344941874336
16.866505025984775,8.951070821776696,3.1730718529592092,2.8112691152433724,4.820253136821517,4.389401177927116,0.4387578822057968,-34.455257401402925
8.734749770000212,21.622374786940394,2.173714284173557,4.861321977692964,3.803946010593375,5.3767542352496065,0.2666096356453294,-15.567949331720849
13.781528554424774,19.287843154544223,2.2519349796332864,5.083698910788209,2.403011375838305,3.7541423324316656,0.23784046646312823,-17.104946907767037
9.396388451117637,8.150362152300026,1.785366404010005,2.6020267770366363,4.830091275912171,7.7524849244885905,0.4774011998327999,-27.467324468603216
12.000850264722635,19.033196652906067,2.9083127200857732,4.123331440239649,2.124699636447685,4.650475240024475,0.29621465677513753,-19.33699290220674
12.333878491790996,16.240149694824986,4.282757734472557,5.295575212898486,5.480786761968968,4.226984312863993,0.3096262674321946,-23.850792743286338
7.810680694069088,8.38933087769523,1.1673362144303017,5.757419557893787,2.554610116453215,6.5988989991165115,0.30305127522937386,-16.308512733902273
17.619807847056983,14.79111090598716,4.685278586016519,4.151367893618726,2.5092475149869,3.412455318404175,0.3266529529066929,-28.222171477209464
15.189160292013932,15.239836881210799,3.5076207379915023,5.811061049723347,2.702689191874338,3.440320594429031,0.26200619480765613,-21.343691184166943
17.243736769552363,9.818167182775689,4.151711420864145,4.235618087732913,5.841065433968266,3.624341408737234,0.36353092488601335,-35.100749987370264
16.68534188034561,23.0768684990048,2.869715324624056,3.6979238794796503,4.772677441015384,3.5207425442627116,0.26915903671988584,-18.24043414322485
12.973749735138565,21.44958131517125,3.941680166835505,5.4231718885010025,5.205486141854546,3.831565018182608,0.27178230001123654,-19.34221976311618
17.02342793778896,18.37337973459484,0.2777619072294426,4.073334299740738,3.590539942931012,3.5547637538846524,0.2112388449590124,-10.550329955414494
6.606156275648994,14.859024537010322,4.128226038941769,3.9932295401451876,3.345250910019822,7.878466022346719,0.4763143926644082,-26.48775573943364
7.949785780239315,14.000014206936644,0.3926665236097593,4.063187459757348,2.9379360271326798,6.943987050219252,0.24993373738006,-12.187017319808
6.065341111381726,18.06654894156622,4.47158420654174,5.417783007105033,3.9225921132496357,7.0003865186906715,0.43213412121703615,-22.434841885278548
9.566629134540804,16.272341779917394,4.961421186745488,5.361377858414598,4.207314934136674,5.125238986454711,0.3667755398974168,-25.58857223191711
10.358466121118525,8.058642799992056,1.6115238184485334,3.7333759712728027,4.527099374611021,6.162553732818952,0.38646808324466103,-22.954864459697976
8.891862897173699,15.712545029095638,1.2095290701718096,3.466539467507995,3.028474015994778,6.592731953942957,0.2952693086537191,-15.353545687091758
15.859218864399116,20.70886149295827,3.8737441465185953,4.069326491348692,5.7946163236119625,3.619662642197144,0.29261121677164176,-20.78317732024988
9.959416583669867,14.807077919148288,1.4145264364172154,4.376535537001015,2.6790339928285434,5.530034612400245,0.27066176772797423,-15.596965635115302
9.011681371092259,7.883261818422563,4.354699439226577,3.1056814003863886,5.862612699065649,7.51440740198063,0.5771656525401058,-39.20542634918177
12.283701039478107,20.36672938952856,0.6936444423558882,5.217029321919244,2.059424490030015,4.053689057805345,0.19372074062387007,-11.538743862555354
7.261552812184533,10.423184296311565,0.8045849426209197,4.0486345097832075,3.9245027672673825,7.87611624580427,0.3113431917167401,-14.846924734641167
15.527462259425496,11.396554193096659,4.899927464482955,3.4693730839958468,3.333471352466251,4.257578428414153,0.4110808820141624,-37.704596736424044
6.431883045997135,9.80000800834903,3.4344267116960223,2.6059197732631647,3.796493655721003,10.35523547598798,0.6091221607910726,-36.01955719400682
17.836086707506468,12.613656102815458,4.265058677258973,3.1076116095337065,4.282658315923156,3.9246771337827657,0.3852515985738113,-33.38136395106983
15.153059616208218,19.864775596706796,1.7567810112872864,5.807268452672738,3.742356632050836,3.3361122540688366,0.20489834866602336,-14.860111061554154
7.983946019177155,15.829559611566935,3.4471219976989014,3.359378809914201,3.65938740120638,7.212232719367849,0.4282508436468199,-23.906680229033835
5.56902646404503,10.482981660562114,3.0523607710812666,2.8416652995947342,4.930893661653226,11.094092969945521,0.5781817712186964,-30.30481073610133
15.693267855685427,21.923111328584696,3.0951205765901455,3.9505566082889745,4.743505100345859,3.6680468694010577,0.2740101131146019,-18.221796090826807
14.335716798095214,21.952891534175997,3.4761558057810635,3.366933424768945,5.3330851281433915,4.225195671083174,0.31643985811438935,-19.597850746808454
14.612589600512342,21.799833225782116,2.9617240310196733,2.333605151030538,2.9998359249579822,4.774165972844224,0.3598828552681533,-20.94321000883625
15.140879333574322,11.059535593486167,2.2594993726527965,3.4279518256617854,4.438114039016254,4.370862527644544,0.3460188413790321,-22.404426834456054
6.42555814667613,14.671068851076797,1.5244289330266247,4.267612770969981,4.340779141571415,7.879117304843137,0.31187601840640344,-16.486251246922585
9.980821606803406,23.744824154394877,3.8891903883833696,4.296507013675875,3.478951243490755,4.993853202002731,0.33195476366799814,-19.988643616271276
6.948363244064121,20.124212097269837,1.2861076640152938,3.5549239004721773,3.9442301676107236,7.26165173923243,0.29019599176764527,-14.94745106881383
16.28879282344492,7.461846160834517,3.523300669541188,3.8997504737598825,3.255128573222915,4.009237559878061,0.41781240142709736,-38.91525635905875
13.291226585344475,8.108478051428365,1.3199975487167679,5.868968089292112,2.567377590467941,4.0762522545612585,0.2887126346967386,-18.31555725410619
9.636225310658116,14.886833405809657,3.201584815781379,3.6339242134751846,2.8552048426509313,6.086308942987689,0.37628998367449246,-23.275077702298248
6.2944793785752955,22.45674349964652,3.785975682219339,3.1812618903879355,2.4220545856048044,7.92971780698656,0.48484310165746325,-21.22065346738443
9.387279021445778,16.157930565196143,1.249826666751388,3.1251747674536885,4.7322783007604965,6.492010916060281,0.3066945839728701,-15.847077090999237
9.56479152533434,15.462812636582933,0.4877278441342797,3.93950552827571,4.642909572436606,5.864508424162237,0.24425779844333073,-12.103357640384274
14.620077229225801,8.79305289926272,0.8286739663720355,5.086176565124387,5.802425486319491,3.962774669530707,0.2822398258022425,-15.20025298912464
13.469468391940165,18.165261780313,3.1087854429009223,2.982755099916198,4.918713654588965,4.802869324156106,0.34728984470674856,-22.77907756905641
16.590159282204084,20.975753730203834,4.27734274988353,4.895325283134919,2.208183355024526,3.2560017418266214,0.27085704001666927,-21.5502650093599
11.402686564524366,13.46714012762856,0.415984741930037,2.280369328727782,5.536980695715817,6.4163058566691555,0.33239724256126296,-12.840006492319043
6.994928074228771,20.185401465730568,3.723926043399902,3.791945316338995,5.450700651782903,7.126589238765227,0.4234200561290428,-20.651967663923966
14.415559840287438,23.396103116313796,1.83832950056025,5.14828724777059,3.7732812830907947,3.4993036236801314,0.21165672213917236,-14.059835918761939
15.009813107711217,10.464029805170714,2.4969361756137083,3.4871852319428394,4.343452202111687,4.478635240527546,0.35866930454207924,-25.002800950049863
12.515964969618704,15.896603730310602,4.658525839258715,4.342200985492518,5.904313329890075,4.54421920465426,0.3534344582605588,-27.625353846771514
15.137089749432013,11.881345287437785,1.7934632227320582,2.9789210847384613,4.129217455392665,4.588160348583699,0.3460586853867608,-19.897800012368315
11.672444954554884,20.478525123575267,2.433617282909533,5.019582486279455,5.621287313504359,4.366633611833603,0.2514186080165673,-15.71448774952957
12.034160367274925,16.81908721997968,0.2656755908512693,2.3986605924212867,2.3321550312407457,5.806514890995414,0.2879916328165906,-12.22307288812393
10.84426272948187,17.787901098355164,0.5916738560232242,5.439662050526902,2.7642074748347314,4.511667690254484,0.19821683226703565,-12.06406400692044
5.81773908430119,20.5645407134702,1.4412396374469632,2.953146268402339,3.7630197737652713,8.838358461793025,0.3456952944749609,-14.646026897998375
6.848642837416305,13.731498035261733,0.33369075594115716,5.522712520491657,4.339027233349219,6.899803378336451,0.21593401733697165,-10.91869005734005
5.892864821084178,22.556531162919732,3.2306015650316047,3.539611116941966,5.264911407451201,7.869856579042676,0.436687362309466,-19.474373685086338
13.455130140797255,16.06149074318438,2.246712112647788,4.946197583003049,5.953048460572747,4.0061826740277,0.25645836442154585,-17.700318705981175
9.429449763454084,9.685231988200917,2.831096973094506,3.413056131587516,3.5554059858964657,6.799699404556591,0.43299881004276586,-29.285598630820207
11.857133639558786,18.83028500886964,1.038306492302382,5.642464350691661,2.1896625445603397,4.132630733412554,0.20180806338326276,-12.730370172585689
16.844580924076162,20.485442957450324,1.6204737412957573,2.681221076969823,5.204686013181299,4.109129880773166,0.2891132772087931,-15.198521152539717
8.616152864360936,12.384948510147954,3.3863574792930806,2.878375199235875,4.417522876331232,7.558906624832314,0.47545659078941005,-29.725061122446647
10.629786537945371,21.5720473689788,4.833453073425919,4.0735144756034485,2.7941714354728067,4.984031293689798,0.3730057241538921,-22.821385027449626
14.944389231788108,22.40443533101803,0.44200051329060414,2.5113660683449552,3.9793138264856807,4.580162888207778,0.25718159647981603,-11.884713604353868
8.35997706864528,11.707376285422752,4.473844740105277,2.9447247018666953,4.969240982134897,7.733216760233472,0.5444977228872527,-37.1465069184278
6.462248872859912,23.719865036158776,2.9690297662938008,5.786312252405654,5.081647148274575,5.99047298448142,0.30930684056293983,-15.834986745133754
9.1218931614221,9.392095976828893,2.906813920426994,5.910660712361971,3.998473647995048,5.610763263605727,0.3390726180108283,-24.815323427098583
7.5152660906750555,10.43426636284233,2.60133696899725,3.6297854514556036,3.2208581205154365,7.974927162645328,0.42747569642721334,-25.277035837442572
17.121220654282162,10.131822267046445,0.5330916123400803,5.7084868798529556,5.894970328153974,3.2185990062951038,0.2389901712136658,-13.300520599806598
15.601504744555212,22.197825070133796,0.6314088883335712,4.270333767559041,4.653450443825971,3.577730523856915,0.20204670756284973,-11.884749399727209
13.417546956380292,18.122973389524354,3.0843776271636134,3.2250213703203148,3.632950077385195,4.678945036330631,0.3337929532625236,-20.96092959819096
16.393257377346472,9.58577281477864,1.8366011428906797,4.869115140106275,3.1218528968186097,3.6415076735822027,0.2957440606158959,-20.398658620321545
15.545900961238932,14.485498112261933,4.602886719572867,4.703826864984457,4.924411932014248,3.6541521250200564,0.31997452068409954,-28.118205130973667
7.832125736075448,17.460066426186636,2.1516345793254668,5.958676212613186,2.968733782375071,5.620414042615606,0.26283712703156176,-15.828836946226215
16.656987481124723,8.418889444819516,0.8877510017726773,3.2071796921552767,2.6868399558947527,4.295949717562173,0.362383620427705,-17.423116157246618
12.241778023945635,22.001078262924757,3.630650400809773,4.753826110114595,4.119335555848281,4.202102043528554,0.28602126234528846,-18.18512590013348
15.593001939550781,20.6612601025061,1.608096422916847,2.3976902691118984,3.1599495705765674,4.443423989150878,0.30850429783457445,-15.259282792913096
16.701141249043665,15.58851515080285,2.7222574753082873,2.631854947047534,4.51562057969446,4.270400295131575,0.3531087114745585,-22.61533976648745
9.475043437148297,23.4411524594059,3.549597370424816,2.2148898248141546,2.471754699496934,6.624077143638245,0.4553539828031169,-21.529205737951163
6.875649056595959,14.101936647676695,4.521267733769938,5.997950588026757,4.619764418269286,6.512072942408641,0.4037441451776757,-25.677064807971195
8.349189531774272,23.729875423620463,4.002517735048045,5.248640049160416,3.133186111990809,5.131630756995242,0.331705742511981,-18.452059592458536
10.838847357828204,18.354639979661663,3.4465331257890757,5.189547455987455,2.000971737738051,4.596267946386881,0.2931576799225172,-19.15243335519038
15.725184574031164,17.789411645317003,3.4622392754966893,4.136959086095083,2.5077442306967055,3.6972806914230048,0.2924243304233202,-21.359742012678527
16.259132290704294,9.821233220028345,4.740438291354016,3.340254915040672,5.734461511340376,4.212790656615749,0.4315436878436059,-40.12759358575714
5.586901631639884,21.992771891178947,1.6199556679833729,2.774804280958169,5.469418556461431,8.962040718647764,0.3712226961489065,-16.15856733861094
11.884341282219571,14.267324694650458,0.20533805214169956,3.281764007616562,2.9344361281449474,5.363055127841032,0.26170376047377025,-10.994921360168481
10.717637539359737,9.757967898302148,1.5053818851113536,3.628690643330729,5.113487618181965,5.923414560690153,0.35162131954820935,-19.306661644593433
8.276347630884128,7.214327839587904,1.245878622208371,5.073978368525117,4.434286372695897,6.789794754907458,0.3490565210808559,-18.727161528659174
6.998317091671035,16.515846621852504,3.376806008547191,4.2507147978319795,5.883618845799478,7.206866273221041,0.3965886611707218,-21.64805235058793
9.72018964254535,15.965793576085497,3.2418156788745396,2.4944377809108342,3.4944226381362364,6.892560186955592,0.44619603626342785,-25.698048716824335
17.286371298906488,19.229011580275696,3.0486146369826743,2.2685102340438665,4.725842450068685,4.2561076930089445,0.36324343727671554,-23.619954925776927
9.540036650259442,22.134386901302637,0.27796852740537775,2.58886228222944,2.2541428896956743,6.444867831738841,0.25409995975919253,-11.184209161765681
11.984882771792076,8.349911938931502,3.698134661363108,3.7598951120500415,3.5849893872656238,5.339916801157816,0.4415258855018044,-37.56123657005049
14.287736986189723,19.43544033578616,1.7529459799303593,5.746133084786269,5.855270644752721,3.439459802036446,0.2096309359422118,-14.671566360797366
10.045370029741175,10.186003049658897,3.3922687472318294,4.622129428595042,4.155923497800482,5.666417361852087,0.3789350064003147,-28.279320199769725
17.64727603401201,21.589009903671787,2.871576456810336,5.246938419526957,3.1515180133393783,3.0476916693951166,0.2266356704593928,-15.975286604184754
17.53059118677639,20.924079735648153,1.8451084420539543,3.9722234591172842,2.4810838525144274,3.3692006938377386,0.2396214850088424,-15.247568088983282
8.647278697817052,16.193493834754257,0.8459660820997172,3.5743311161411624,4.814113360726122,6.56123120803985,0.2716209263417004,-13.424226352566793
11.715606323654818,19.074127576596297,0.6532107087703085,2.6119214163231668,4.579424173718907,5.572115078452336,0.279607260636951,-12.672396872056447
9.260978872709622,12.343951924123722,4.191287998938673,5.528545484307578,3.4957548544150985,5.507170875911275,0.3636708037890251,-27.26663137551039
9.060506179718345,15.009854281857848,4.608308201991479,5.1760081103060305,5.803765407463337,5.562286989092584,0.376584125976838,-26.60794842729794
5.96108684193166,20.967827261078018,3.3189826244686382,2.8388487708713557,2.0888112519514013,8.74268054844399,0.497656795173816,-21.213475914099014
13.11955417474871,14.807508351944637,0.6964837513303201,4.14659014272979,3.214895406527303,4.45107958511054,0.24312014875572216,-12.546411720500227
11.78348779036077,13.08257051053251,2.1297306410635555,4.0520242701007305,5.684277945198326,5.013835378041215,0.30994273475400314,-19.59973870476994
6.143484390624867,15.401611603255098,3.6989081605047547,4.575347900208809,3.2837417532777615,7.754544519112014,0.43312350442024333,-23.24460926056658
8.983080802957643,21.080237291432713,3.943140243248327,5.795510197166793,3.0090113354206816,4.916061509338182,0.30883070407465085,-19.10712345670193
16.85332357458317,12.698536805304837,0.7674493869972252,4.403131478697423,4.136881639724989,3.5353505852989815,0.24908799022738587,-14.342129358954638
8.494523633337156,9.953947083307645,0.2001474504578356,4.25282561375875,5.295206999682152,6.760614881296374,0.276513927096774,-10.85159544852809
7.311185901140289,19.104238345623273,3.618257820226904,2.3912271451517233,2.412587043513444,8.288034410625059,0.5192505683016159,-25.032910728117955
11.618159503469538,21.04162961603739,1.9116616447337869,2.439048408868491,5.772082838582945,5.663105431193896,0.33565471408142533,-17.528679321760727
17.820630676382507,8.710837134900066,1.421510391767649,2.9119178070417977,5.180291524724656,4.095927303258852,0.3857240540634582,-22.027995900792337
8.525690893893755,11.077859916851061,0.26190785498972213,2.3233889324286436,2.7250010222062078,8.390347347414854,0.35780241447454636,-11.644514474209629
13.901694342573482,9.413523825936895,2.7934371524551986,5.0247410031660475,4.848031844792651,4.141011971499408,0.32541325225715323,-25.99716038817289
15.02024519160897,12.915003996896832,4.2855235300447125,4.94865515517706,3.5398348905502286,3.752643144802289,0.31940789002551495,-28.74073538589829
8.470469299904996,14.655966641392016,4.796631902108422,2.7170136908402434,3.6091787123052748,7.568460977070552,0.5506862864506491,-33.58731678985985
14.602704357648244,19.73004772837621,2.915575762943788,5.377099823022068,5.1331603697554655,3.4779091949166556,0.24226600736204354,-18.36702067723017
10.097289158990666,18.06950894298846,2.669414373151492,2.7881869324152255,5.851139231922929,6.243671616993547,0.3758091656483164,-20.546799124358063
13.403822882419743,17.55578564713333,0.6082706503483573,3.344467230589964,2.5066234913887757,4.658354621631189,0.2499950949858563,-12.154247434251259
13.419121384511183,12.990374092364124,2.834589447404479,3.1461122168131874,3.6825209475152776,4.926311008077465,0.36641930873829587,-24.31980456099686
12.197183550934481,21.30460840244092,2.0238995790338943,3.6147669745775817,3.923766432337214,4.734366315274961,0.27537612607169787,-15.105086824289646
6.628622125680104,15.011881845768798,3.1142493482411693,3.1677223103818553,3.5052472678199904,8.554312978119269,0.4639240586823672,-24.669382097823192
15.941281194865475,23.644783946257625,2.065886469807424,4.058013520466118,3.4527564948649,3.5520725259861377,0.23855265723926863,-15.230935738766153
9.509750812146699,17.780416351027526,1.3534357925617604,3.7481499491478045,2.209074670246386,5.897823406161062,0.2750918402840281,-14.856282392374158
7.831481379998178,9.146500606596547,0.6558333210962072,5.948964064961441,4.742154482250493,6.439817161336314,0.2644426721042382,-13.310885582257335
6.009689269434549,18.49501855528238,1.7116085340266993,2.4125201304872577,3.7448576684801815,9.587983259155239,0.4120785741747027,-17.04199115562305
12.886161789853023,12.526768262338884,0.663895204581211,2.7402892302719364,2.779175210575707,5.436865770924219,0.32059258188107825,-14.018150793080107
13.96955452302853,18.667562343663654,1.0491053639551229,2.4007383968526894,5.264134009208274,5.058750592499756,0.30384438715150264,-14.572966569507962
5.707347861598202,8.183899518760898,4.939213561181821,4.578196540933028,5.210242992606512,9.517942445185303,0.6117310738962185,-40.55822542759202
11.901163228741012,9.97298443199131,2.3316970731517697,2.4071352541721347,3.945566512355575,6.272190609953446,0.45604420472848817,-27.589381638524117
8.331197189974224,21.54753340139837,2.7529844792240796,5.3784710020292685,3.193802644591042,5.302955452451829,0.2818189763311834,-16.381258983355085
13.564659880118123,10.862052469399753,4.393368937938634,4.1453667965913255,4.5523709031858095,4.451483846336192,0.3857028268839146,-33.379979166458625
7.679580362562393,21.229699129129983,4.9787307223553015,4.202628973409828,3.1526085431096122,6.282386470202948,0.44387494151918777,-23.88282662312789
14.136721726280824,11.747693503724978,2.9970293568544712,4.334059129306338,2.944031721294848,4.2340692475621555,0.32421880763865946,-25.03366121641358
10.334191828756717,17.928992470998033,4.099874341012024,2.849092083963601,4.922058616105307,6.122433640883865,0.4352739849376857,-26.796242074965832
17.209124859209183,18.800559749667126,1.7693169168160412,2.9512231518350527,2.161300958883803,3.918083818688194,0.28628926638952146,-16.39431978340249
7.219011801824916,15.7151308034659,1.6675709957469973,3.411505826917418,2.379073884138376,7.774261702980101,0.33875887812125877,-17.413948058299074
9.76332938812823,12.190281503844432,2.132977860773889,4.455286380123035,2.027152696094359,5.7248107854885015,0.31783524513436484,-19.023216536103657
6.9184190155073635,10.614954398308633,3.428034860833516,2.9984475485728153,2.6117727459017046,9.175248077593357,0.5365060799926347,-33.033822977601
17.058670228482036,7.564219027561245,3.4745201084244743,2.642060563106393,2.275960034841838,4.464591914283373,0.49804835410811954,-39.863169940393746
16.46674191726226,12.167088821092305,1.7131492863173639,5.886444168390042,5.983209471119674,3.2641380959313726,0.23897306221666784,-16.180644808593346
8.724270346439445,18.103767439031813,0.8394076358558178,2.2835308962765675,3.1552398798163583,7.460661034382222,0.3260352903819321,-13.38243790464366
13.749800575427239,22.951181913624204,3.235502031034441,5.250250140276883,2.597072050676989,3.6263201166899983,0.24830960921066578,-17.29507817072497
15.715277502515198,21.810476198471882,0.8159641385060696,5.194533568385084,2.963985031983672,3.2323885347868337,0.18826561840544187,-12.4540044435491
12.440010144993279,20.023101201100143,2.9767640395007846,3.329413632611365,5.744502286160539,4.833131027517318,0.32403622312303115,-20.467993157223432
12.12063222945008,20.403604835306076,3.5284262146702834,2.715381140827791,4.080640892097582,5.329402756739435,0.3822698771511082,-22.20828753857345
8.523153636255646,18.30474335909192,3.562935182693368,2.7533888574806094,3.4592723852314275,7.109877126719911,0.4509737809322861,-23.323331202507656
6.66378459757374,11.424876578622051,3.8166661311660643,4.850240145501331,5.493565831636877,7.645734797665554,0.44079890056029897,-28.421976934620652
16.715196974416585,22.42231552199911,4.38972522351519,4.64266504612746,3.57996108219613,3.2870032748534275,0.2756275216628822,-21.472742511141938
16.75522571454163,18.402449302399177,2.5998031614309847,5.1744335621552695,3.340034279830783,3.204844466775543,0.2361382820416506,-18.68180250233171
13.413768215915848,16.52749072666748,3.7051961097419417,5.762428455116598,2.8291300901989422,3.749345807773746,0.2718153916598751,-21.697211546637945
9.737872388108759,8.886820976629178,3.1720291297560164,4.829323980413049,3.511187295637646,5.821161048004859,0.38595851198023984,-29.547590078870467
9.86511968265826,14.599944244709231,1.0958717110288763,2.7922358388954853,3.266737424067704,6.705670055260281,0.325762499384174,-14.590748056254807
14.574445985877992,14.826090610432747,0.3233102953731592,3.125081943708561,4.7092158371925645,4.594181721636817,0.2659210940417791,-11.143711634191606
16.713878249407216,21.69758136188539,1.565798651249282,5.400336177317835,3.1583308186829084,3.114237544771361,0.1993277684831685,-13.573908487710225
16.588580303313968,16.293019743192403,2.3265617904205733,2.995363088169993,4.308798985690245,4.102215609451387,0.3156669983536828,-20.100842255310972
15.248444323220298,13.466809332496965,3.1621085332575505,2.4755848044270294,2.263568660127891,4.837139862768306,0.4059160414136019,-28.199884579475434
13.525395576928597,23.605605584681207,4.279804786415386,4.8724642053605525,2.7651566267860574,3.6896060134963347,0.2855123931915848,-19.153517443897105
6.55174956243811,8.882250086547366,1.141979440189595,3.72960015086254,3.629621086445395,9.052487418495943,0.37654666049318636,-17.888501525456597
7.520358926182672,14.183323281303059,0.8026389915126901,5.696152199674433,5.747797015634782,6.216674548174514,0.2291481674410799,-13.896630753985429
16.731927356588493,7.71441947791389,4.8247037478767725,4.670969270155914,3.5090079428627816,3.5954169877685436,0.40234478265621826,-40.33676982394862
13.080363245744874,19.578370053037816,0.718613885006754,2.5435921156083108,4.656296484799336,5.124703956569001,0.28038813423708453,-13.190808540509522
5.614963145207871,22.60730138738556,2.4967571365145083,5.801854955563911,3.0203488896855926,6.563643348615207,0.30656717380094217,-15.77519284177632
